ID,Name,Gender,Age,Rating,Degree,Start_Date,Retired,Division,Salary
8431,"Haldeman, Shyenne",Female,32,7,Associate's,2/23/2009,FALSE,Sales,"$134,735"
6188,"Mccoy, Morgan",Male,50,3,Associate's,2/23/1991,FALSE,Operations,"$132,965"
7410,"el-Akhtar, Humaina",Female,39,4,Master's,2/23/2003,FALSE,Engineering,"$163,369"
1337,"Barraza, Daniel",Male,47,5,Master's,2/23/1995,FALSE,Engineering,"$198,334"
5607,"Whiting, Morgan",Female,40,5,High School,2/23/2003,FALSE,Sales,"$150,762"
8872,"Morgan, Merry",Female,29,5,Master's,2/23/2012,FALSE,Corporate,"$133,683"
3761,"al-Akbari, Abdur Razzaaq",Male,38,9,Associate's,2/23/2004,FALSE,Operations,"$138,483"
6066,"Chu, Kevin",Male,49,6,Bachelor's,2/23/1990,FALSE,Operations,"$139,382"
3470,"el-Omer, Mardiyya",Female,30,8,Bachelor's,2/23/2010,FALSE,Sales,"$135,190"
9106,"el-Mansouri, Shaqeeq",Male,63,6,Bachelor's,2/23/1978,TRUE,Engineering,
3595,"Pitones, Danielle",Female,43,6,Associate's,2/23/1998,FALSE,Operations,"$125,898"
6081,"Weiss, Robyn",Female,49,7,Ph.D,2/23/1992,FALSE,Engineering,"$180,513"
2442,"Reed, Amelia",Female,35,4,Ph.D,2/23/2003,FALSE,Engineering,"$143,132"
2007,"Gloyd, Canteskuya",Female,29,4,Associate's,2/23/2011,FALSE,Operations,"$73,539"
3598,"Washington III, Thomas",Male,31,6,Master's,2/23/2011,FALSE,Accounting,"$172,211"
3762,"Hill, Kyree",Male,53,6,Associate's,2/23/1989,FALSE,Human Resources,"$168,084"
8968,"Jallow, Naomi",Female,51,7,Master's,2/23/1991,FALSE,Sales,"$167,121"
9216,"Navarrete, Delicia",Female,63,7,High School,2/23/1978,FALSE,Operations,"$139,337"
6948,"Williams, Brittany",Female,63,7,Associate's,2/23/1976,FALSE,Sales,"$168,128"
3040,"Brutout, Billye",Female,53,5,High School,2/23/1989,FALSE,Operations,"$148,672"
6328,"el-Hassan, Ramalaan",Male,49,10,Ph.D,2/23/1994,FALSE,Engineering,"$217,738"
6031,"Dixon, Malik",Male,47,10,High School,2/23/1993,FALSE,Operations,"$129,315"
7860,"el-Rasheed, Aarif",Male,36,7,Master's,2/23/2007,FALSE,Corporate,"$196,091"
9452,"Bentley, Christian",Male,57,7,Ph.D,2/23/1983,FALSE,Corporate,"$240,696"
4026,"Maring, Amy",Female,35,8,Bachelor's,2/23/2006,FALSE,Human Resources,"$130,564"
6888,"Latham, Rachel",Female,39,10,Master's,2/23/2002,FALSE,Accounting,"$210,191"
9112,"Senthil Nathan, Khulan",Female,33,9,Bachelor's,2/23/2006,FALSE,Sales,"$142,535"
8368,"Lavender, Abigail",Female,61,7,Ph.D,2/23/1979,TRUE,Engineering,
1078,"Dock, Claudine",Female,52,4,Ph.D,2/23/1990,FALSE,Engineering,"$190,724"
4373,"Pasquale, Jenessa",Female,52,6,Ph.D,2/23/1991,FALSE,Engineering,"$184,363"
2948,"Matsushima, Patrick",Male,40,8,Ph.D,2/23/2001,FALSE,Engineering,"$165,851"
8500,"Jackson, Briana",Female,40,7,Associate's,2/23/2001,FALSE,Sales,"$131,302"
9185,"Mitchell, Javon",Male,46,2,Bachelor's,2/23/1996,FALSE,Sales,"$164,393"
6636,"Mocaer, Cody",Male,59,7,Bachelor's,2/23/1981,FALSE,Engineering,"$162,706"
4031,"The, Jennifer",Female,57,4,Ph.D,2/23/1984,FALSE,Engineering,"$190,082"
6068,"Thorpe, Jennifer",Female,44,8,Associate's,2/23/1998,FALSE,Operations,"$130,000"
4871,"Lee, Jason",Male,54,10,Master's,2/23/1986,FALSE,Sales,"$192,297"
1808,"Fishburn, Stevan",Male,36,10,High School,2/23/2005,FALSE,Operations,"$129,856"
7813,"Chidester, Julia",Female,45,8,Associate's,2/23/1996,FALSE,Operations,"$154,841"
4240,"Ortiz, Jase",Male,64,8,High School,2/23/1975,FALSE,Operations,"$146,484"
5128,"Cobarrubias, Taylor",Female,35,7,High School,2/23/2004,FALSE,Operations,"$90,544"
4193,"Martinez, Roy",Male,37,9,High School,2/23/2003,FALSE,Sales,"$165,627"
8324,"Bancroft, Isaiah",Male,25,7,Master's,2/23/2017,FALSE,Corporate,"$135,935"
4696,"el-Selim, Shareefa",Female,36,10,Master's,2/23/2006,FALSE,Engineering,"$141,311"
6169,"Golledge, Michael",Male,61,10,Bachelor's,2/23/1979,TRUE,Engineering,
6535,"Casarez, Clarissa",Female,33,3,Bachelor's,2/23/2008,FALSE,Human Resources,"$102,377"
1568,"al-Farran, Muna",Female,45,10,Master's,2/23/1995,FALSE,Accounting,"$184,864"
4158,"Rice, Whitney",Female,37,6,Bachelor's,2/23/2005,FALSE,Accounting,"$102,827"
3951,"Gray, Trey",Male,46,8,Bachelor's,2/23/1996,FALSE,Engineering,"$205,502"
5636,"Sanchez, Perla",Female,27,6,Bachelor's,2/23/2015,FALSE,Engineering,"$141,362"
2888,"Jackson, Elizabeth",Female,36,7,High School,2/23/2006,FALSE,Operations,"$69,209"
2576,"Esquibel Vandegrift, Kenneth",Male,31,8,Ph.D,2/23/2009,FALSE,Engineering,"$152,462"
8282,"Peters, Il",Male,47,10,Master's,2/23/1995,FALSE,Sales,"$178,891"
3007,"Eltagonde, Hien",Male,36,10,Bachelor's,2/23/2005,FALSE,Sales,"$163,683"
2889,"Wing, Marina",Female,40,4,Ph.D,2/23/2001,FALSE,Engineering,"$146,770"
3402,"Chavarria, Nikki",Female,36,3,Associate's,2/23/2005,FALSE,Operations,"$79,412"
4465,"Lee, Tina",Female,57,9,Associate's,2/23/1983,FALSE,Sales,"$208,735"
8305,"al-Koroma, Shahaama",Female,64,7,Master's,2/23/1978,TRUE,Human Resources,
4962,"Seo, Nikesh",Male,63,8,Ph.D,2/23/1980,FALSE,Engineering,"$266,235"
6996,"Kreul, Savannah",Female,33,6,Master's,2/23/2008,FALSE,Engineering,"$180,829"
2064,"Gallegos, Desiree",Female,54,8,Associate's,2/23/1987,FALSE,Operations,"$146,956"
3963,"Hearns, Mikayla",Female,63,8,Ph.D,2/23/1977,TRUE,Engineering,
5848,"Parks, Mohamed",Male,55,7,High School,2/23/1986,FALSE,Operations,"$148,784"
3821,"De La Torre, David",Male,27,6,High School,2/23/2014,FALSE,Sales,"$136,049"
5186,"Huerta, Isaiah",Male,62,9,Bachelor's,2/23/1979,FALSE,Sales,"$218,907"
7106,"Brown, Kiara",Female,28,5,Bachelor's,2/23/2012,FALSE,Sales,"$85,953"
3661,"el-Meskin, Asad",Male,65,9,Bachelor's,2/23/1977,FALSE,Engineering,"$177,504"
4777,"Nash, Jazmine",Female,38,10,Associate's,2/23/2003,FALSE,Sales,"$143,438"
2965,"Bau, Ryan",Male,63,6,Ph.D,2/23/1980,TRUE,Engineering,
3183,"Racine, Blake",Male,52,9,Associate's,2/23/1988,FALSE,Human Resources,"$187,651"
7704,"Vega, Alexis",Female,40,8,High School,2/23/2001,FALSE,Operations,"$134,790"
6811,"Chavez, Andrea",Female,30,7,Master's,2/23/2012,FALSE,Human Resources,"$139,371"
8903,"al-Odeh, Gaitha",Female,37,10,Ph.D,2/23/2004,FALSE,Engineering,"$203,623"
1767,"Idris, Kevin",Male,36,9,Master's,2/23/2005,FALSE,Corporate,"$177,540"
3436,"Price, Steven",Male,26,10,Bachelor's,2/23/2015,FALSE,Operations,"$109,921"
3828,"el-Hallal, Haala",Female,38,10,High School,2/23/2005,FALSE,Operations,"$106,148"
7354,"Long, Alexander",Male,59,6,Master's,2/23/1980,FALSE,Engineering,"$258,819"
6601,"Cheng, Chanon",Male,61,7,Bachelor's,2/23/1979,TRUE,Engineering,
2614,"Sawano, Rookush",Female,59,10,Associate's,2/23/1981,FALSE,Human Resources,"$204,177"
1693,"al-Bina, Haarith",Male,61,7,Master's,2/23/1980,FALSE,Human Resources,"$157,067"
3492,"Vasquez, Andrea",Female,47,9,Bachelor's,2/23/1994,FALSE,Human Resources,"$170,099"
4395,"Benally, Sapphire",Female,29,6,High School,2/23/2012,FALSE,Operations,"$113,704"
7290,"Rogers, Jackson",Male,37,10,Ph.D,2/23/2004,FALSE,Engineering,"$199,218"
5675,"Lor, Matthew",Male,36,9,Bachelor's,2/23/2004,FALSE,Accounting,"$155,510"
4623,"Kim, Thomas",Male,55,7,Associate's,2/23/1986,FALSE,Sales,"$159,723"
7629,"Sinfuentes Martinez, Alicia",Female,60,7,Master's,2/23/1981,FALSE,Operations,"$157,566"
9618,"Thach, Taylor",Female,53,7,Ph.D,2/23/1987,FALSE,Engineering,"$207,247"
1230,"Kirgis, Arissa",Female,25,8,Bachelor's,2/23/2015,FALSE,Operations,"$113,573"
4773,"Patel, Melody",Female,51,6,Master's,2/23/1989,FALSE,Sales,"$180,052"
3395,"Lawrence, Jaleel",Male,63,4,Bachelor's,2/23/1979,TRUE,Sales,
1756,"Palaniappan, Jia",Female,56,8,Master's,2/23/1986,FALSE,Accounting,"$225,092"
5668,"Guevara, Allison",Female,59,10,Master's,2/23/1982,FALSE,Engineering,"$225,298"
4298,"Pena, Michaela",Female,29,7,Master's,2/23/2012,FALSE,Corporate,"$159,155"
5973,"al-Habib, Shaafia",Female,48,3,Associate's,2/23/1993,FALSE,Human Resources,"$103,651"
3457,"Kennedy, Ariel",Female,26,6,Master's,2/23/2016,FALSE,Human Resources,"$121,285"
5559,"Von Handorf, Cassandra",Female,27,7,Master's,2/23/2015,FALSE,Human Resources,"$97,921"
2083,"Mcfalls, Jameela",Female,45,8,High School,2/23/1996,FALSE,Operations,"$129,414"
2573,"Zeman, Bradley",Male,64,8,High School,2/23/1977,TRUE,Sales,
1490,"Robertson, Shannon",Female,33,8,Bachelor's,2/23/2007,FALSE,Sales,"$89,941"
8874,"Bazan Rayos, Samuel",Male,34,6,Master's,2/23/2006,FALSE,Engineering,"$154,018"
1842,"Bachtel, Nora",Female,42,7,High School,2/23/1999,FALSE,Operations,"$93,568"
3143,"al-Ebrahim, Uthmaa N",Male,64,7,High School,2/23/1976,TRUE,Operations,
5737,"el-Shabazz, Faatih",Male,30,8,Ph.D,2/23/2012,FALSE,Engineering,"$166,259"
1765,"Nguyen, Cody",Male,57,6,Bachelor's,2/23/1984,FALSE,Accounting,"$175,217"
6787,"Ocampo, Vy",Female,28,8,Associate's,2/23/2015,FALSE,Human Resources,"$160,150"
2046,"Lane, Long",Male,38,3,Bachelor's,2/23/2002,FALSE,Human Resources,"$127,877"
5498,"Chavez, Benjamin",Male,44,8,Bachelor's,2/23/1997,FALSE,Human Resources,"$147,142"
4098,"Morgan, Cassandra",Female,47,9,Ph.D,2/23/1993,FALSE,Engineering,"$205,601"
5717,"Hughes, Jessie",Female,28,5,Master's,2/23/2012,FALSE,Engineering,"$132,934"
1847,"Sanders-Johnson, Jasmine",Female,51,5,High School,2/23/1990,FALSE,Operations,"$161,839"
2644,"el-Younes, Unais",Male,44,9,Ph.D,2/23/1998,FALSE,Engineering,"$196,126"
9150,"el-Fares, Nu'maan",Male,60,6,Ph.D,2/23/1981,FALSE,Engineering,"$221,061"
1764,"al-Qazi, Raaid",Male,52,7,Ph.D,2/23/1988,FALSE,Engineering,"$177,528"
8213,"el-Shaker, Ameen",Male,29,6,High School,2/23/2011,FALSE,Operations,"$61,528"
7368,"Matlock, Dominque",Female,54,5,Ph.D,2/23/1987,FALSE,Engineering,"$177,000"
5835,"al-Sader, Nadiyya",Female,34,9,Bachelor's,2/23/2007,FALSE,Engineering,"$150,650"
1886,"Wilson, Vanya",Female,63,3,High School,2/23/1980,TRUE,Operations,
5331,"Trujillo, Chelsea",Female,28,5,High School,2/23/2012,FALSE,Sales,"$105,017"
1403,"Halverson, Jillian",Female,51,10,Ph.D,2/23/1990,FALSE,Engineering,"$230,803"
4103,"Hayat, Samuel",Male,37,7,High School,2/23/2003,FALSE,Operations,"$104,483"
2291,"Hopkins, Anne",Female,61,9,Ph.D,2/23/1979,FALSE,Engineering,"$244,487"
6560,"el-Kamel, Mahdeeya",Female,45,5,Bachelor's,2/23/1996,FALSE,Human Resources,"$146,776"
1104,"Rinhart, Hannah",Female,31,8,Bachelor's,2/23/2010,FALSE,Accounting,"$122,684"
6912,"Trenchard, Alyson",Female,49,5,High School,2/23/1991,FALSE,Operations,"$106,755"
9574,"Palomino, Gogi",Female,38,8,Master's,2/23/2000,FALSE,Human Resources,"$117,376"
9606,"el-Islam, Najeeb",Male,36,4,Master's,2/23/2004,FALSE,Human Resources,"$168,698"
1817,"Cordova-Molina, Edgar",Male,36,10,Ph.D,2/23/2005,FALSE,Engineering,"$216,670"
7323,"Clements, Melanie",Female,27,8,Master's,2/23/2016,FALSE,Operations,"$117,547"
6219,"Moad, Sydney",Female,58,7,High School,2/23/1983,FALSE,Operations,"$164,456"
6837,"Cabral, Lars",Male,58,7,High School,2/23/1981,FALSE,Operations,"$210,289"
1498,"Aldinger, Miranda",Female,56,8,High School,2/23/1986,FALSE,Operations,"$93,916"
7800,"Christensen, Antonio",Male,44,9,Associate's,2/23/1999,FALSE,Sales,"$159,864"
2754,"Xiong, Samantha",Female,43,5,Associate's,2/23/1998,FALSE,Sales,"$110,874"
3703,"Robinson, Tamara",Female,42,9,Ph.D,2/23/2001,FALSE,Engineering,"$159,707"
6680,"Woods, Camren",Male,35,7,Bachelor's,2/23/2008,FALSE,Sales,"$136,702"
6335,"el-Tabet, Jumaana",Female,54,2,Associate's,2/23/1988,FALSE,Operations,"$121,862"
3827,"Huang, Brenda",Female,57,7,Bachelor's,2/23/1983,FALSE,Sales,"$174,257"
3119,"Lucio, Daniel",Male,52,6,Master's,2/23/1990,FALSE,Corporate,"$189,127"
5493,"Gomez-Rojas, Chanel",Female,36,5,Associate's,2/23/2003,FALSE,Operations,"$76,659"
4910,"Talamantes Garcia, Cheyenne",Female,50,6,High School,2/23/1991,FALSE,Operations,"$120,104"
3126,"Lacy, Paris",Female,48,8,Associate's,2/23/1992,FALSE,Operations,"$135,669"
2076,"el-Jamal, Saabiqa",Female,40,8,Associate's,2/23/2000,FALSE,Operations,"$139,034"
3027,"Robinson, Zachariah",Male,31,4,Associate's,2/23/2009,FALSE,Sales,"$89,878"
4420,"Butcher, Paul",Male,58,10,Bachelor's,2/23/1985,FALSE,Human Resources,"$227,622"
6798,"Werkele, Jakob",Male,65,7,Ph.D,2/23/1976,TRUE,Engineering,
7454,"Apps-Padilla, Skylar",Female,57,10,Master's,2/23/1983,FALSE,Engineering,"$190,202"
5126,"Mullen, Briana",Female,47,7,Master's,2/23/1995,FALSE,Corporate,"$176,094"
2320,"Fifita, Korrie",Female,26,9,High School,2/23/2016,FALSE,Operations,"$105,468"
7856,"Warner, Adam",Male,53,7,Ph.D,2/23/1987,FALSE,Engineering,"$200,677"
3533,"Whitford, Nicholas",Male,60,7,Bachelor's,2/23/1981,FALSE,Engineering,"$207,365"
5349,"Garrett, Philman",Male,46,8,Bachelor's,2/23/1995,FALSE,Engineering,"$190,897"
5865,"Johnson, Nina",Female,35,8,Ph.D,2/23/2006,FALSE,Engineering,"$187,386"
9558,"al-Majeed, Hujja",Female,27,6,Master's,2/23/2015,FALSE,Corporate,"$163,963"
3724,"Newton, Kalisha",Female,34,6,Associate's,2/23/2008,FALSE,Operations,"$71,072"
8525,"Martinez, Justin",Male,32,7,Master's,2/23/2010,FALSE,Corporate,"$200,734"
7500,"Mercer, Benjamin",Male,35,7,Ph.D,2/23/2004,FALSE,Engineering,"$172,457"
6308,"Barnett, Marquise",Male,25,8,Master's,2/23/2016,FALSE,Operations,"$103,798"
9358,"Otero, Ryann",Female,49,5,Ph.D,2/23/1992,FALSE,Engineering,"$158,709"
2637,"Simpson, Autumn",Female,59,3,Bachelor's,2/23/1982,FALSE,Sales,"$163,198"
4437,"Martinez, Christian",Male,63,8,Master's,2/23/1977,FALSE,Corporate,"$228,942"
6234,"Lee, Toni",Female,58,8,Bachelor's,2/23/1984,FALSE,Sales,"$185,483"
6215,"Bustos-Chavez, Zayra",Female,64,9,Associate's,2/23/1975,FALSE,Operations,"$141,808"
9703,"Breazell, Luanne",Female,38,7,High School,2/23/2001,FALSE,Sales,"$137,824"
2498,"Moran, Nicholas",Male,47,10,Master's,2/23/1995,FALSE,Accounting,"$152,047"
1187,"Moore III, Kalene",Female,54,8,Master's,2/23/1986,FALSE,Accounting,"$239,549"
5367,"Layden, Kaila",Female,49,8,Associate's,2/23/1991,FALSE,Sales,"$173,311"
7483,"al-Toure, Abbaas",Male,36,8,Bachelor's,2/23/2006,FALSE,Sales,"$178,856"
9521,"Brown, Arianna",Female,34,8,Associate's,2/23/2007,FALSE,Operations,"$102,816"
4288,"Gadd, Martin",Male,54,9,Master's,2/23/1988,FALSE,Corporate,"$213,372"
2231,"Grayson, Richard",Male,32,8,Master's,2/23/2010,FALSE,Engineering,"$168,879"
2548,"Bautista, Chu",Male,49,7,Ph.D,2/23/1991,FALSE,Engineering,"$196,301"
6119,"el-Mansouri, Uqbah",Male,45,7,Bachelor's,2/23/1996,FALSE,Engineering,"$166,131"
4382,"Henry, Michael",Male,28,7,Ph.D,2/23/2013,FALSE,Corporate,"$118,496"
7864,"Mulbery, Dylan",Male,36,9,High School,2/23/2005,FALSE,Sales,"$155,537"
1258,"Nuss, Nicholas",Male,26,7,Master's,2/23/2015,FALSE,Human Resources,"$131,679"
1875,"Foos, Jesse",Male,44,7,Ph.D,2/23/1997,FALSE,Engineering,"$211,748"
1273,"Terry, Jonni Lynn",Female,37,10,Bachelor's,2/23/2004,FALSE,Accounting,"$175,678"
8717,"Sebastian, Kierra",Female,28,8,Master's,2/23/2012,FALSE,Operations,"$90,366"
9462,"Edmondson, Ariana",Female,47,9,Bachelor's,2/23/1992,FALSE,Sales,"$183,136"
4474,"Talley, Ashley",Female,64,7,Master's,2/23/1976,FALSE,Human Resources,"$188,686"
6074,"Ilaoa, Monica",Female,54,8,Bachelor's,2/23/1986,FALSE,Operations,"$160,716"
2685,"Caraway, Tyler",Female,60,10,Ph.D,2/23/1984,FALSE,Engineering,"$200,329"
4988,"el-Koroma, Naqiyya",Female,29,10,Master's,2/23/2013,FALSE,Corporate,"$189,975"
7818,"Kozak, Tyler",Male,38,7,Ph.D,2/23/2001,FALSE,Engineering,"$141,980"
5803,"Kim, Rose",Female,42,5,High School,2/23/1999,FALSE,Sales,"$133,333"
2403,"el-Mitri, Hudhaifa",Male,32,7,Master's,2/23/2008,FALSE,Sales,"$179,459"
3190,"Lieu, Oksanna",Female,48,7,Master's,2/23/1993,FALSE,Corporate,"$185,861"
6291,"Anderson, Collyn",Male,65,6,High School,2/23/1977,FALSE,Operations,"$179,634"
5350,"el-Shah, Ruqayya",Female,52,10,Associate's,2/23/1989,FALSE,Sales,"$169,683"
7861,"Tran, Justin",Male,44,9,Associate's,2/23/1996,FALSE,Sales,"$142,425"
8768,"Hinojos M, Gilberto",Male,50,5,Master's,2/23/1991,FALSE,Engineering,"$189,067"
9212,"Dorsett, Cody",Male,31,3,High School,2/23/2009,FALSE,Operations,"$57,856"
3488,"Rison, Kristian",Male,60,5,Master's,2/23/1982,TRUE,Human Resources,
5935,"al-Rashid, Rasheeq",Male,28,7,Ph.D,2/23/2011,FALSE,Engineering,"$174,353"
7158,"Warner, Michaela",Female,51,7,High School,2/23/1990,FALSE,Operations,"$142,531"
2605,"Batson, Vanessa",Female,45,8,High School,2/23/1994,FALSE,Operations,"$118,905"
2049,"el-Ghazal, Saajida",Female,39,7,High School,2/23/2002,FALSE,Operations,"$100,578"
9775,"al-Hamed, Haashim",Male,59,8,Associate's,2/23/1981,FALSE,Operations,"$152,598"
8491,"Garza, Daniel",Male,29,8,Ph.D,2/23/2013,FALSE,Engineering,"$171,526"
7187,"Lam, Claire",Female,43,7,Master's,2/23/1998,FALSE,Engineering,"$212,673"
2227,"Castillo, Anthony",Male,56,5,Master's,2/23/1983,FALSE,Engineering,"$220,494"
7797,"Clark, Connor",Male,27,7,Ph.D,2/23/2013,FALSE,Engineering,"$138,357"
8307,"Douglas, Caleb",Male,26,10,Bachelor's,2/23/2015,FALSE,Corporate,"$131,351"
2056,"Brunt, Christopher",Male,57,10,Master's,2/23/1984,FALSE,Corporate,"$216,419"
2342,"Mitchell, Fabian",Male,39,7,Associate's,2/23/2001,FALSE,Human Resources,"$134,279"
4660,"Johnson, Raycell",Male,42,8,High School,2/23/2000,FALSE,Operations,"$127,564"
5874,"Medina, Adrian",Male,39,7,Bachelor's,2/23/2003,FALSE,Sales,"$145,331"
5750,"Herbert, Dominique",Male,54,8,Master's,2/23/1988,FALSE,Corporate,"$196,225"
8201,"Evans, Joseph",Male,53,5,Ph.D,2/23/1989,FALSE,Engineering,"$201,004"
8481,"Phillips, Jasmyn",Female,65,5,High School,2/23/1975,TRUE,Sales,
4146,"Swayzee, Sebastian",Male,49,4,Bachelor's,2/23/1992,FALSE,Human Resources,"$176,731"
4275,"Chavez, Gabriel",Male,37,6,Bachelor's,2/23/2004,FALSE,Human Resources,"$119,193"
1406,"Pak, Cassidy",Female,62,5,High School,2/23/1980,FALSE,Operations,"$156,984"
3373,"Redfern, Ariana",Female,57,5,High School,2/23/1984,FALSE,Sales,"$164,702"
4074,"Liggins, Tiffany",Female,41,5,Ph.D,2/23/2001,FALSE,Engineering,"$150,297"
4600,"Olivas, Julian",Male,65,2,Ph.D,2/23/1976,FALSE,Engineering,"$204,576"
2059,"Thompson, Ashley",Female,60,8,Bachelor's,2/23/1978,FALSE,Human Resources,"$205,859"
6486,"Rose, Daniel",Male,52,10,Ph.D,2/23/1989,FALSE,Engineering,"$239,913"
8779,"Mannon, Gwynneisha",Female,62,7,High School,2/23/1980,TRUE,Operations,
3605,"Carilo, Irene",Female,64,7,Bachelor's,2/23/1977,TRUE,Accounting,
4002,"al-Yassin, Yaasmeen",Female,32,8,Associate's,2/23/2010,FALSE,Operations,"$78,509"
6862,"Heaston, Breanna",Female,63,5,Ph.D,2/23/1978,TRUE,Engineering,
5109,"Cook, Justin",Male,49,10,Ph.D,2/23/1993,FALSE,Engineering,"$224,138"
7249,"Topete, Eriberto",Male,44,7,Associate's,2/23/1997,FALSE,Operations,"$98,405"
6390,"al-Rashid, Hishma",Female,37,8,Associate's,2/23/2001,FALSE,Sales,"$123,302"
4442,"Haugerud, Keegan",Male,60,7,High School,2/23/1982,TRUE,Operations,
6904,"Mareyassich, Samantha",Female,27,6,Bachelor's,2/23/2013,FALSE,Sales,"$138,160"
3169,"Gonzalez Trejo, Cesar",Male,36,9,Master's,2/23/2004,FALSE,Accounting,"$152,619"
6519,"Hardy, Jayren",Male,37,7,Associate's,2/23/2003,FALSE,Human Resources,"$154,525"
1620,"Hudson, Mariah",Female,39,8,Ph.D,2/23/2001,FALSE,Engineering,"$143,405"
4564,"Dominguez, Karina",Female,63,6,Associate's,2/23/1977,TRUE,Operations,
9347,"el-Musa, Uthmaa N",Male,63,7,Associate's,2/23/1978,TRUE,Human Resources,
5354,"Reddy, Alan",Male,39,4,Associate's,2/23/2003,FALSE,Operations,"$95,631"
7119,"al-Qasim, Najaat",Female,51,7,Associate's,2/23/1990,FALSE,Sales,"$154,702"
6990,"al-Akhtar, Aamir",Male,51,8,Master's,2/23/1991,FALSE,Accounting,"$184,219"
4444,"Cruz, Juan",Male,30,7,High School,2/23/2012,FALSE,Operations,"$82,739"
7126,"Nagle, Jordan",Female,35,8,High School,2/23/2006,FALSE,Sales,"$120,906"
3964,"Taylor, Aryan",Female,46,5,Ph.D,2/23/1995,FALSE,Engineering,"$166,188"
6625,"Shyu, Samantha",Female,61,3,Associate's,2/23/1980,TRUE,Human Resources,
5711,"Parker, Isaac",Male,61,8,Bachelor's,2/23/1980,TRUE,Operations,
7874,"Camacho, Amanda",Female,41,7,Master's,2/23/1998,FALSE,Operations,"$120,700"
2133,"Rossi, Ellyse",Female,31,7,Bachelor's,2/23/2008,FALSE,Operations,"$92,767"
7336,"Aguilar, Clara",Female,52,7,Ph.D,2/23/1990,FALSE,Engineering,"$192,276"
3804,"Jamison, Willis",Male,61,10,Associate's,2/23/1979,FALSE,Operations,"$190,410"
9789,"al-Akbari, Najaat",Female,42,2,Associate's,2/23/1999,FALSE,Operations,"$91,409"
9437,"Davis, Jared",Male,59,5,Bachelor's,2/23/1983,FALSE,Human Resources,"$167,334"
2696,"al-Hoque, Amaani",Female,48,5,Bachelor's,2/23/1994,FALSE,Sales,"$118,432"
2592,"Kubit, Michele",Female,41,7,Bachelor's,2/23/2002,FALSE,Engineering,"$156,563"
3868,"Alcala, Marvin",Male,34,8,Master's,2/23/2007,FALSE,Engineering,"$138,828"
3390,"Torres, Matthew",Male,26,6,Associate's,2/23/2016,FALSE,Sales,"$168,206"
4680,"Risenhoover, Jordyn",Female,55,8,Associate's,2/23/1986,FALSE,Sales,"$184,609"
9149,"Mckenzie, Maegan",Female,31,9,Ph.D,2/23/2010,FALSE,Engineering,"$155,048"
7407,"Truong, Shinji",Male,44,7,Bachelor's,2/23/1996,FALSE,Engineering,"$134,735"
3241,"Byrd, Sydny",Female,25,6,Ph.D,2/23/2016,FALSE,Engineering,"$126,366"
5664,"Leake, Marche",Female,50,8,Ph.D,2/23/1992,FALSE,Engineering,"$205,493"
8592,"Johnson, Maurice",Male,40,8,Bachelor's,2/23/2000,FALSE,Sales,"$177,909"
3371,"Cates, William",Male,57,9,High School,2/23/1983,FALSE,Operations,"$141,866"
2758,"el-Huq, Thaamir",Male,61,7,High School,2/23/1982,FALSE,Sales,"$191,497"
9091,"Dronavalli, Adam",Male,56,7,High School,2/23/1986,FALSE,Operations,"$154,406"
9304,"al-Jabbar, Jaleela",Female,27,7,Master's,2/23/2015,FALSE,Sales,"$107,073"
1548,"Newcomb, Bridget",Female,43,4,Ph.D,2/23/2000,FALSE,Corporate,"$161,047"
5011,"Lor, Vincent",Male,63,8,Associate's,2/23/1977,TRUE,Operations,
5243,"Begay, Deven",Male,59,5,Associate's,2/23/1981,FALSE,Operations,"$163,130"
1323,"Wilson, Demetrius",Male,56,6,Master's,2/23/1985,FALSE,Engineering,"$215,171"
4148,"Martinez, Yecenia",Female,47,10,High School,2/23/1995,FALSE,Sales,"$184,545"
6662,"Li, Carrena",Female,49,8,Ph.D,2/23/1992,FALSE,Engineering,"$234,551"
6043,"Glynn, Robert",Male,36,5,High School,2/23/2003,FALSE,Operations,"$86,505"
9654,"Bell, Avery",Male,51,7,Master's,2/23/1989,FALSE,Sales,"$185,455"
6777,"Mortimer, Kendall",Female,65,7,Master's,2/23/1977,FALSE,Corporate,"$248,925"
8865,"al-Farid, Muneera",Female,35,6,High School,2/23/2007,FALSE,Operations,"$120,209"
9249,"Lopez, Karissa",Female,25,8,Associate's,2/23/2016,FALSE,Sales,"$75,689"
4862,"Cocannouer, Meriyah",Female,48,7,Bachelor's,2/23/1992,FALSE,Engineering,"$178,612"
7487,"Davison, David",Male,34,6,Associate's,2/23/2008,FALSE,Sales,"$111,397"
3714,"al-Siddiqui, Zain",Male,42,10,Master's,2/23/2000,FALSE,Human Resources,"$236,171"
2450,"Ross, Christian",Male,53,7,Ph.D,2/23/1988,FALSE,Engineering,"$196,655"
3358,"Kim, Benjamin",Male,51,7,Master's,2/23/1991,FALSE,Sales,"$192,505"
5562,"el-Khawaja, Raabia",Female,64,9,Ph.D,2/23/1977,FALSE,Engineering,"$230,468"
6432,"Towne, Deja",Female,43,7,Associate's,2/23/1999,FALSE,Human Resources,"$162,153"
5343,"Agede, Reigna",Female,38,9,High School,2/23/2001,FALSE,Operations,"$106,033"
5814,"Burmaster, Zachary",Male,40,5,Bachelor's,2/23/1999,FALSE,Accounting,"$160,068"
